# RamanPL_2D export
# map_kind: "fit_params"
# spectrum_type: "Photoluminescence"
# x_quantity: "Photon energy"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# scaled: true
# peak_labels: ["Exciton", "Trion"]
# background_remove: false
# baseline_method: "poly"
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# 
x	y	Exciton_centre	Exciton_fwhm	Exciton_peak_height	Exciton_peak_height_norm	Exciton_amp	Exciton_scale	Exciton_eta	Trion_centre	Trion_fwhm	Trion_peak_height	Trion_peak_height_norm	Trion_amp	Trion_scale	Trion_eta
102.0	0.0	1.9781546768816365	0.0032389646927237733	2.815852474965131	0.1962841098917962	0.0006793245533057694	0.0032389646927237733	0.010000000000034637	1.9000000000000001	0.3791419948367995	3.216637568801959	0.2242215626174174	0.13290406225615664	0.3791419948367995	0.9899999999999999
103.7	0.0	1.9805656295211913	0.010008716297852311	1.5744111646970462	0.10883369045165965	0.001703374252327605	0.010008716297852311	0.9899999999999999	1.9000000000000001	0.34009611410603596	3.75194596009979	0.25935926673349613	0.10889844695219912	0.34009611410603596	0.42746329303280717
105.39999999999999	0.0	1.9714944294908952	0.008826093454096264	1.663484255542547	0.13643876572987873	0.0012860295895747336	0.008826093454096264	0.010000000000000002	1.9000000000000001	0.3788903696974793	2.997746071688481	0.2458747491177007	0.14564195049278103	0.3788903696974793	0.9899999999999999
0.0	1.7	1.9750985895756987	0.03417204931401478	2.317222148413487	0.18051034683843029	0.006587323361234574	0.03417204931401478	0.010000001224952051	1.9000000000000008	0.4030607276147261	3.245075059043927	0.2527895846437567	0.15926969265310878	0.4030607276147261	0.9897299996412111
1.7	1.7	1.9800336672961718	0.03635765590986233	296.92579244504344	0.7783220914179377	0.035522232417493575	0.03635765590986233	0.471583796393781	1.953266146378205	0.05667468581024428	86.5157811867798	0.22678105259722167	0.020093503223096137	0.05667468581024428	0.9899999999998952
3.4	1.7	1.9791432457343	0.03620082216325785	384.2362225544604	0.8137661505087235	0.03641700878711762	0.03620082216325785	0.43095729735708843	1.9513670208585243	0.06165804430800297	104.68298505935093	0.22170598391055132	0.021371131263150087	0.06165804430800297	0.9899999999999999
5.1	1.7	1.9785079401937165	0.03666767279848819	423.58824642369984	0.7998696513036647	0.03680219237878129	0.03666767279848819	0.4705284210235651	1.9473265857481286	0.06056636811941224	105.58387349490893	0.19937601382637862	0.01887832434548869	0.06056636811941224	0.9899999999999944
6.8	1.7	1.9793597264135834	0.035930344609638176	446.10770078654383	0.8218714520808013	0.037105034871543645	0.035930344609638176	0.4741369577077823	1.9492815755324286	0.06096762626623342	118.21184477301807	0.21778359877100148	0.02075790406787943	0.06096762626623342	0.9899999999999999
8.5	1.7	1.9783013686081588	0.036429260472031676	564.2022610670135	0.8637953798471398	0.0399632385395762	0.036429260472031676	0.502041149288869	1.9492610897874163	0.05785515084452305	124.61898822699855	0.1907920504751767	0.0172486497214438	0.05785515084452305	0.9889944168665473
10.2	1.7	1.9781386835636596	0.036227040129952585	685.9449307866126	0.8793241009377661	0.040961843983341836	0.036227040129952585	0.534159730734425	1.9492835250088785	0.05329358063357524	132.88467803447008	0.17034705673393893	0.014192815981907237	0.05329358063357524	0.989999999999972
11.9	1.7	1.9776267398879166	0.03625553693956773	541.878920680156	0.8516154038036678	0.03936837338130492	0.03625553693956773	0.512378485088676	1.9467810947215585	0.05631202498804539	113.11234982388689	0.17776705421488223	0.01564996857460681	0.05631202498804539	0.9899999999994082
13.6	1.7	1.9773522095626812	0.0366117814097574	536.3930840092221	0.8838520113774013	0.04163146960979195	0.0366117814097574	0.5354499664362171	1.945843181698653	0.057232513408663914	103.74572026125018	0.1709490041134212	0.015295674292638744	0.057232513408663914	0.9899999999988304
15.299999999999999	1.7	1.9776472353487171	0.038301255161237745	564.2492316118908	0.9072353641429729	0.04528012652940208	0.038301255161237745	0.5680879314983726	1.9438543266118427	0.056258166699768845	78.2318907209522	0.12578614890278678	0.011063161455304905	0.056258166699768845	0.989999999999957
17.0	1.7	1.9768707249110213	0.0359595069095155	421.84657350097314	0.8499030311426394	0.03975106211722191	0.0359595069095155	0.5633591000337854	1.9462863376424262	0.05834492507619984	83.74343088851869	0.16871962514653918	0.015360364375527598	0.05834492507619984	0.9859667750548612
18.7	1.7	1.9770086980637263	0.03716889237830762	424.57556574145156	0.8891134831038552	0.04301002186723653	0.03716889237830762	0.5648962234681765	1.943972076907643	0.05556144559960499	62.672568322723954	0.13124407057945106	0.011400245133693487	0.05556144559960499	0.9899999999996797
20.4	1.7	1.9759750261295015	0.03575040516785024	355.5972859446894	0.8762298816205464	0.04106075556188353	0.03575040516785024	0.5829248057913936	1.944343198106124	0.05587832792003303	60.66249314787952	0.14947889449876578	0.013058222601757343	0.05587832792003303	0.9899999999999676
22.099999999999998	1.7	1.9762762503072018	0.03716572910562848	381.1800482220558	0.9032483090013621	0.043679857144265095	0.03716572910562848	0.5643385752668005	1.9432629884856774	0.05635765895640983	55.360918209122936	0.1311838224230007	0.01155825349666782	0.05635765895640983	0.9899999999999999
23.8	1.7	1.9754746609474731	0.035644069781624585	315.74146152967927	0.8659219311785165	0.03939504743482517	0.035644069781624585	0.5150029854853643	1.945520487569513	0.05889366870050715	64.61154258253869	0.17719735462818131	0.016314922134818003	0.05889366870050715	0.9899999999999999
25.5	1.7	1.9752860519395488	0.03694263901540714	318.9874052088192	0.8865241041452533	0.042111146246693716	0.03694263901540714	0.5340332426075712	1.944423663634626	0.05757120494965361	54.895245096859576	0.15256388555362954	0.013731448013177626	0.05757120494965361	0.9899999999999999
27.2	1.7	1.9749163449896971	0.03530887279732386	283.20329429254133	0.8526612799005983	0.03882974306538753	0.03530887279732386	0.5418756616188953	1.945694799770312	0.056378530750215754	55.22949301528003	0.16628355372881012	0.014656223109156501	0.056378530750215754	0.9899999999999767
28.9	1.7	1.974518499918829	0.03537459370103396	279.07153049664197	0.8686615003895096	0.03994028491425393	0.03537459370103396	0.5616335127695012	1.9452935511918048	0.05501562344730388	56.041597305289635	0.17443978578826536	0.015003556882074916	0.05501562344730388	0.9899999999999992
30.599999999999998	1.7	1.9739705954034041	0.035799369500532516	261.90892001519063	0.8477734092855816	0.03894826598317064	0.035799369500532516	0.5290081119223428	1.944404361398079	0.055577206859967004	50.164739282656136	0.1623783261948967	0.014108595303192825	0.055577206859967004	0.9899999999999999
32.3	1.7	1.9736139892924502	0.03581766380378028	253.5495392615394	0.8047860797878617	0.03720915275754809	0.03581766380378028	0.5440132636187255	1.9440070228764599	0.05752436585054565	48.32601556974661	0.15339055529509704	0.013794687920210375	0.05752436585054565	0.9899999999999999
34.0	1.7	1.9735520135663145	0.035629426371816875	252.7077466449749	0.8727095696489147	0.04028371864828913	0.035629426371816875	0.5533313666641684	1.943593877488629	0.05696457431085209	46.092116665265564	0.15917609109016742	0.014175608166189407	0.05696457431085209	0.9899999999999999
35.699999999999996	1.7	1.973999041057598	0.03533723549334959	247.7646988553373	0.8412008900372011	0.03784548576855768	0.03533723549334959	0.508501088502715	1.944458261291515	0.060563269339063225	48.37506989607669	0.16424112087069792	0.015550766158623986	0.060563269339063225	0.9899999999999853
37.4	1.7	1.9742367913167662	0.034403629540830004	249.6376839148515	0.8537914928125399	0.03823848586150072	0.034403629540830004	0.5655875384043181	1.945270358932484	0.0555101375192253	49.27575019590393	0.16852910850418168	0.014625409232108717	0.0555101375192253	0.9899999999999999
39.1	1.7	1.9741742949159056	0.035181187854392885	243.61237172135466	0.8443329549463616	0.03826023447358499	0.035181187854392885	0.5384415905398562	1.9456367557657608	0.06116980915380066	47.706749410646836	0.1653462031347488	0.015812200009655247	0.06116980915380066	0.9899999999999999
40.8	1.7	1.9746079413455717	0.03443556183967374	222.9097562556118	0.8502350087463073	0.03727263084682784	0.03443556183967374	0.5082697496654107	1.9473020331549613	0.05796567842765867	50.362769226497065	0.19209652485859277	0.017408040168515604	0.05796567842765867	0.9899999999999999
42.5	1.7	1.9746235909932142	0.034593370539919684	222.68451598163733	0.8253490032864189	0.03695274318721166	0.034593370539919684	0.5507442657406936	1.9463826883385649	0.056362928031864275	46.148967012387736	0.17104468965194186	0.015071712357564106	0.056362928031864275	0.9899999999999999
44.199999999999996	1.7	1.9745517876834862	0.035637333730184385	218.88528154618612	0.8441823090341625	0.03849083203005176	0.035637333730184385	0.5212313854153598	1.9444732663230153	0.05899106039306416	40.866573533612325	0.1576115039084516	0.01453569357138257	0.05899106039306416	0.9899999999999999
45.9	1.7	1.9749422694685081	0.03432985469260547	197.88665960880078	0.8064693736731794	0.03592285037390747	0.03432985469260547	0.5571841990782013	1.9477530666576028	0.058740235024069574	45.09712705258447	0.18378930586051542	0.0168778550888029	0.058740235024069574	0.9899999999999748
47.6	1.7	1.9748060723688727	0.035131905321224635	198.64049107052318	0.8460545899623423	0.03760521685465266	0.035131905321224635	0.49209036177074	1.945643640995583	0.058669582446179355	40.931735143020504	0.17433747875996025	0.015990588571992044	0.058669582446179355	0.9899999999999988
49.3	1.7	1.9746767410753265	0.03572719289935464	194.60527989182947	0.8627440273259979	0.03939406403776613	0.03572719289935464	0.518446798056757	1.9439939250109781	0.05992073344383832	37.45508318935488	0.1660497049852707	0.015555264223523626	0.05992073344383832	0.9899999999999999
51.0	1.7	1.9749588940353122	0.034362134101661335	188.61248779976177	0.7916538657086813	0.03445711208040899	0.034362134101661335	0.49520147642056234	1.9482523128210907	0.056576670627959506	44.43892951793525	0.18652132078432562	0.016497827384837353	0.056576670627959506	0.9899999999999922
52.699999999999996	1.7	1.974525354539745	0.03407454037550483	180.28920094310166	0.7994457383666038	0.03519718747884511	0.03407454037550483	0.546496843550594	1.9478119403793297	0.06373605969034737	40.788151197692514	0.18086448594965407	0.018021773931797744	0.06373605969034737	0.9899999999999618
54.4	1.7	1.974458459129437	0.03451707717884555	189.62469356930941	0.8432679447254215	0.03754791746968305	0.03451707717884555	0.5423256254511711	1.9462070454199147	0.05757291960906985	38.917056924920914	0.17306557490016575	0.015577152646177516	0.05757291960906985	0.9899999999999999
56.1	1.7	1.9736637456351935	0.03520960442904295	195.4709003632555	0.8694496049623743	0.0398325604129193	0.03520960442904295	0.5643376019670229	1.9419142903121198	0.05697833206915755	31.6391613402485	0.1407301868334308	0.012535953913553456	0.05697833206915755	0.9899999999999999
57.8	1.7	1.9734332394450351	0.035563807378617654	178.44603201037145	0.8079744497974477	0.037135008250061316	0.035563807378617654	0.547000007476413	1.943374365722867	0.05765616764237191	29.803605237874176	0.1349458504218919	0.012163698633980632	0.05765616764237191	0.9899999999999999
59.5	1.7	1.9736511860577715	0.034582446098284716	166.89313404272127	0.8041729786782223	0.035810090985268585	0.034582446098284716	0.5377019874847924	1.9467789646527558	0.060984418323226285	36.32672390729846	0.175039973559821	0.01668848813628188	0.060984418323226285	0.9899999999999995
61.199999999999996	1.7	1.9731121313569326	0.0348570425179636	168.48166475872003	0.8320324214335989	0.037919036872947454	0.0348570425179636	0.5765182417379662	1.9429061275395172	0.056440942120437265	29.53868901277258	0.1458743120829662	0.012871602993045052	0.056440942120437265	0.9899999999999999
62.9	1.7	1.973159008576184	0.035094062669277795	151.86181770332544	0.8104870361703105	0.037075768980702806	0.035094062669277795	0.5688793995691217	1.9453795020831932	0.06036463595923792	29.622380492003217	0.1580947451595476	0.014919663051257009	0.06036463595923792	0.9899999999998369
